sub_category,title,text,table_markdown,images
전자레인지,타는 냄새가 나요,"제품이 정상인 경우에도 타는 냄새가 발생하는 원인은 여러가지이므로 증상을 확인해 주세요. ▣다음 내용을 확인해 주세요▣ ▶새제품 사용 초기에 제품에서 타는 냄새가 나는 경우 확인해 주세요. •새제품 초기 사용시 내부 부품과 부품 표면에 기름 성분이 가열되면서 타는 냄새 및 연기가 발생할 수 있으며 이는 지속 사용시 자연적으로 없어지는 냄새입니다. ▶도파관덮개의 파손 및 이물질로 인해 타는 냄새가 날 수 있습니다. •도파관덮개가 파손 및 훼손되었다면 부품을 구매하여 교체해주셔야합니다. •도파관덮개에 묻은 음식물찌꺼기등 이물질은 청소를하여 제거해주세요. <도파관 덮개 이미지> ▶기존 사용하던 제품에서 타는 냄새가 나요 •조리실 내부의 음식물 찌꺼기, 기름때 등이 남아 작동시 내부의 열기로 가열되면서 냄새가 날 수 있으므로 사용 후 청소가 필요합니다. •오븐용기 또는 금선, 은선이있는 용기를 전자레인지 기능에서 사용하거나, 기능에 맞지 않는 용기를 사용하면 냄새 및 연기가 발생할 수 있습니다. •멀티콘센트 사용시 콘센트의 노후화로 타는 냄새가 발생할 수 있으니 멀티콘센트를 교체하여 확인해 주세요. ☞확인 후에도 동일 증상일 경우 서비스 접수가 필요합니다. 서비스센터홈페이지 또는 고객상담센터(☎1600-1661)를 통해 접수해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/6a284027dcf94187988983708bede83b.png
전자레인지,전자레인지에서 소음이 발생해요,"▶전자레인지의 소비전력과 고주파란 다음과 같습니다. • 소비전력 : 고주파 출력을 하기 위한 여러 부품이 소비되는 소비전력 입니다. • 고주파 : 조리물을 가열하는 마이크로웨이브 입니다. <전자식 전자레인지> <기계식 전자레인지> ▶전자식 전자레인지에서 소음이 발생될 경우 확인해 주세요. • 고주파출력을 맞추기 위해 웅, 윙, 징 작동소음이 발생됩니다. • 고주파출력이 낮을 경우 출력을 맞추기 위해 딱딱 소음 또는 높낮이가 다른 웅~소음이 발생될 수 있습니다. ▶기계식 전자레인지 작동 중 딱딱 소리가 나거나 뭔가 걸리는 듯한 소리가 날경우 확인해 주세요. • 빠른 시간 조리 시 강으로 작동한다면 딱딱 소음 또는 높낮이가 다른 웅~ 소음은 발생되지 않습니다. • '중', '약'으로 작동 시 출력을 맞추기 위하여 작동 중 딱딱 소음 또는 높낮이가 다른 웅~ 소음이 발생될 수 있습니다. • '중'으로 작동 시 출력을 맞추기 위해 10초 동안 켜지고, 2초 동안 꺼지면서 딱딱 소음 또는 높낮이가 다른 웅~ 소음이 반복적으로 발생되며 '약'으로 작동 시 중으로 설정할때 보다 ON/OFF되는 시간이 잦아지게 됩니다. ▶기계식 전레인지 조리방법은 다음과 같습니다. • 냉동밥 또는 빠른 시간 안에 조리물을 뜨겁게 데우고자 할 경우, '강'으로 조리하는 것이 좋으며, 터지기 쉽거나 넘칠 우려가 있는 재료는 '중'으로 시간을 늘려 조리하는 것이 좋습니다. ※강 : '강'으로 선택하여 빨리 조리할수록 수분이 증발되어 음식이 조리 후 더 딱딱해질 수 있습니다. ※중 : 출력을 낮추어 조리하면 조리시간이 2배 정도 늘어날 수 있지만 음식의 상태는 더욱 좋습니다. ※약 : 해동과 유사한 수준으로 버터를 부드럽게 녹이거나 냉동 빵을 데울 때 쓰면 좋습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/fb957d7fbe844882979d8c22d110c249.png|https://static.service.skmagic.com/editor/faq/ckimg/c97d436660f44882ae48d8f3970c72d9.png
전자레인지,"전자레인지 도어, 도어손잡이가 파손됐어요","▶전자레인지 도어, 도어유리, 도어손잡이는 자가적으로 교체가 어려운부분으로 파손 및 교체요청시에는 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,내부 램프 불이 안들어와요,"제품의 도어를 열때 또는 작동중일때 내부 램프의 점등 여부는 모델에 따라 상이합니다. ▣다음 내용을 체크해 주세요▣ ▶전자식모델 - 타이머, 무게등을 숫자로 확인할 수 있는 표시창이 있으며, 버튼식+다이얼 조작방식과 터치식 조작방식의 제품이 있습니다. -전자식 모델은 작동중일때, 도어를 열었을때 램프가 점등됩니다. ▶기계식모델 - 표시창이 없으며, 출력과 시간설정을 다이얼을 돌려 작동하는 형태의 제품입니다. -기계식 모델은 작동중일때만 램프가 점등됩니다. 도어를 열었을때는 램프가 점등되지 않습니다. ▶타이머 다이얼을 돌려도 작동이 되지 않거나, 표시창에 숫자가 나오지 않는다면 콘센트 및 전원공급을 확인해주세요. ▶제품 작동은 정상적이나, 조리실 내부의 램프만 켜지지 않는다면 서비스점검이 필요합니다. 램프는 제품 구조상 자가적으로 교체가 불가능합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/9546a9513518429cbe20b3ac57dccf0e.png|https://static.service.skmagic.com/editor/faq/ckimg/c6785e2eeebf4daf956b0f86d3667154.png
전자레인지,전자레인지 도어가 잘 안닫혀요,"▶전자레인지 도어를 닫아도 다시 열리는 경우, 도어가 끝까지 안닫히는 경우, 도어를 닫아도 [DR] 표시가 발생되는 경우 등 도어가 정상적으로 닫히지 않거나 열리지 않는다면 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요. .",,없음
전기오븐,오븐에서 전기가 느껴져요,"비접지형 콘센트에 제품을 연결하였을때 제품에서 전기가 느껴질 수 있습니다. 접지형콘센트인지 확인이 필요합니다. ▣다음 내용을 체크해 주세요▣ ▶전기가 흐르는 원인 및 조치 방법입니다. 1. 신체에 물기가 있는 상태로 제품을 접촉한다면 전기가 느껴질 수 있습니다. 2. 접지가 되어있는 콘센트에서 전기가 느껴질 경우 코드를 분리한 후 반대로 재 연결해 주세요. 3. 제품 이동이 가능한 경우 다른 위치의 콘센트에 연결하여 사용해보시고 동일하게 전기가 흐르는지 확인해 주세요. 동일한 콘센트로 오래 사용하다보면 전력이 높은 제품이다보니 콘센트 노후가 빠르게 일어날 수 있습니다. 4. 벽면 단독 콘센트로 사용중인지 확인해주세요. 비접지 벽면 콘센트는 전기가 흐를 수 있으며 이 경우 전기공사가 필요합니다. 5. 멀티탭 이용 시 벽면 콘센트와 멀티탭 모두 접지 단자를 확인해주세요. 6. 10년 이상 오래 된 건물은 접지단자가 있더라도 노후되어 전기가 흐를 수 있습니다. ▶접지란? •누설 전류나 이상 전류가 발생했을 때 인체와 제품 사이에 전기가 통하지 않도록 보호하는 역할을 합니다. •접지가 되어있지 않은 무접지콘센트에 연결 사용 시 제품에서 전기가 느껴질수 있습니다. •멀티탭(=멀티콘센트, 연장선) 사용 시에도 접지단자가 있는지 확인이 필요합니다. •콘센트에 접지여부 확인 및 접지 콘센트 사용을 권장합니다. ※콘센트에 접지가 없는 경우는 전기설비전문가에게 별도로 전기공사를 의뢰하셔야합니다. ▶멀티탭(연장선) 사양을 확인해주세요. •스위치가 있는 멀티탭 250V, 16A 사용해도 전자레인지와 오븐 사용은 가능하나 250V, 20A 고열량 멀티탭을 사용하시면 더 안전하게 사용하실 수 있습니다. ▶사용설명서 내용 확인 해주세요. •멀티 콘센트(220V, 16A이상) 사용 시 여러 기기를 동시에 사용하지 마세요. •콘센트 이상 발열로 인한 화재의 위험이 있습니다. •차단기가 작동되어 전원이 꺼질 위험이 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/c65ad1728d5c4c639d68c06521ecebdf.png|https://static.service.skmagic.com/editor/faq/ckimg/7cd2653cd68947cba79fae79c960510e.png
전자레인지,전원이 안들어와요,"▶제품의 상태를 확인해 주세요. • 대부분의 제품은 일정 시간동안 조작이 없는 경우 절전모드로 전환됩니다. 도어를 여닫아 보거나, 조작부의 버튼을 눌러 확인해 주세요. • 전기가 흐르는 코드선은 저절로 빠질 수 있습니다. 전원 코드선이 빠졌거나 헐거운 경우 단단하게 연결해 주세요. • 전원코드선에 물기가 묻어있는 경우 물기를 닦은 후 콘센트에 연결해 주세요. ▶제품이 설치된 장소의 전원 공급상태를 확인해 주세요. • 제품의 전기 차단/공급을 위해 설치된 모든 차단기의 전기공급 상태가 [ON]인지 확인해 주세요. • 제품의 전원코드선 분리가 가능한 경우 전원코드선을 분리한 뒤 다른 가전(드라이기, 충전기 등)을 해당 콘센트에 연결하여 전원이 들어오는지 확인해 주세요. • 대기전력 차단 콘센트에 연결하여 사용하는 경우 일반 콘센트에 연결하거나 콘센트 상태를 [상시]로 변경 후 사용해 주세요. • 제품이 멀티콘센트, 연장선으로 연결된 경우 새 멀티콘센트, 연장선(ON/OFF스위치가 없는 정격용량 250V, 16A이상)으로 교체 후 확인해 주세요. ☞확인 후에도 해결되지 않는 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/767db3d5ef6648dea7e85f232f55ab1d.png
전자레인지,"유리접시가 안돌아가요, 회전축이 빠졌어요.","부속품(회전축, 회전링, 유리접시)의 조립이 잘못 되었거나, 음식물찌꺼기등 이물질로 인해 유리접시가 정상적으로 회전이 되지 않을 수 있습니다. ▣다음 내용을 체크해 주세요▣ ▶유리접시, 회전링, 회전축에 이물질이 묻어있는경우 유리접시의 회전이 원활하지 않을 수 있습니다. <청소방법> ①회전축을 잡아 당겨 분리해 주세요. ②회전축 안쪽 이물질을 제거해 주세요. ③회전축을 반달 모양에 맞춰 올바르게 장착해 주세요. ▶ 조리물이 담긴 용기를 확인해주세요. •유리접시보다 더 큰 용기를 사용하거나, 조리물이 한쪽으로 치우쳐 있는 경우 유리접시의 정상적인 회전이 어려울 수 있습니다. 용기의 사이즈와 조리물을 확인 후 작동해주세요. ▶ 부속품의 조립상태를 확인해주세요. •부속품이 정상적으로 조립되어있지 않으면 회전시 멈추거나 회전이 되지 않을 수 있습니다. 회전축, 회전링, 유리접시가 한 방향으로 쏠리지 않게 홈에 맞게 잘 조립되어있는지 확인해주세요. ▶ 작동시 회전축이 회전이 되지 않는다면 서비스점검이 필요합니다. ※유리접시가 간헐적으로 멈추고 다시 돌아가는 현상은 정상입니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/74423ea6e11f4921afde900b0ad59c78.png|https://static.service.skmagic.com/editor/faq/ckimg/7cf66029bcdf4d74879be432352a3227.png
전자레인지,유리접시가 파손됐어요 어떻게 구매하면 되나요,▶유리접시(유리트레이)가 파손된 경우 필히 교체하여 사용해 주세요. • 손상된 유리접시(유리트레이)를 지속하여 사용시 더 큰 사고 발생의 우려가 있으니 반드시 교체하여 사용해 주세요. ☞부품 구매는 [부품구매] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,없음
전자레인지,제품이 저절로 작동돼요,"▶ 버튼 조작없이 저절로 작동이 되는 경우, 도어만 닫아도 작동 되는 경우 등 제품의 오작동은 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터(☎1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
전자레인지,"버튼 조작시 P100, P80~ 표시가 떠요 어떤 기능인가요","전자레인지는 고주파를 이용하여 가열하는 원리이며, 작동시 고주파 출력을 조절할 수 있습니다. 출력 조절시 화면표시창에는 P100, P80~ 으로 표시가 됩니다. ▣다음 내용을 체크해 주세요▣ ▶[전자레인지] 버튼을 누르면 고주파 출력을 조절할 수 있습니다. 출력 조절시 화면표시창에는 P100, P80, P50, P30, P10으로 표시가 됩니다. 예시)제품의 고주파 출력이 700W인 경우, 고주파출력을 P80으로 설정하면 최대 고주파 출력 700W의 80% 출력세기로 작동된다는 의미입니다. ▶조리물을 최고 출력으로 빠르게 데우는 기능으로 사용시에는 고주파출력 100%로 선택하시어 작동해 주시면 됩니다. ▶출력 조절 작동 방법입니다. ①[전자레인지] 버튼을 누르면 'P100' 이라고 표시가 됩니다. ②이때 [조그셔틀 다이얼]을 돌리면 'P100' , 'P80' , 'P50' , 'P30' , 'P10' 까지 출력을 조절할 수 있습니다. ③원하는 출력이 표시되면 [시작/+30초/확인] 버튼을 누른 후 다시 [조그셔틀 다이얼]을 돌려 작동 시간을 설정해 주세요. ④설정한 출력 및 시간으로 작동이 시작됩니다. ※고주파출력은 제품에 따라 차이가 있습니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/1b545e66a6dd488b90c7eb20ab45114d.png
전자레인지,부저음 소리가 안나요,"▶ 조작부 선택시 발생하는 버튼조작음 및 종료 후 발생하는 알림 부저음은 별도의 ON/OFF 기능, 음량 조절 기능이 없습니다. 부저음이 발생되지 않거나 이전에 비해 부저음 소리가 많이 작아졌다면 서비스점검이 필요합니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,없음
