sub_category,title,text,table_markdown,images
제휴카드,제 명의로 제휴카드 발급이 불가합니다. 이런 경우 계약철회나 명의변경을 해야하나요?,"▶계약자 기준으로 직계가족(부모, 배우자, 성인자녀, 조부모, 성인 손주) 명의 제휴카드로 변경 가능합니다. •직계가족 명의 제휴카드로 자동이체 변경을 원하실 경우 카드주께서 직접 [고객상담센터 ☎1600-1661] 또는 채팅상담 요청시 변경 가능합니다. •서비스센터 홈페이지에서는 계약자 본인 명의 카드로만 변경 가능합니다.",,없음
제휴카드,전월 미납으로 당월 2회 결제 시 2회 모두 할인 가능한가요?,"▶아니오. 월 1회만 가능합니다. • 제휴카드 청구 할인 적용은 카드사에서 제공하는 서비스입니다. • 월 1회 청구할인 적용되며, 전월 미적용 혜택에 대해 소급 적용이 불가합니다. • 전월 미납금액과 당월 구독료가 2회에 걸쳐 승인되더라도 정해진 할인 한도 내에서만 청구할인 받으실 수 있습니다. • 제휴카드 관련 자세한 사항은 카드사로 문의 부탁드립니다.",,없음
제휴카드,SK매직 제휴카드의 혜택은 무엇인가요?,▶카드사 전월 실적에 따라 구독료 월 1회 청구 할인됩니다. • 카드사별 전월 실적 충족 기준 및 자세한 사항은 고객님께서 직접 카드사로 문의 하셔야 합니다.,,없음
제휴카드,할인이 안되었는데 SK매직에서 사유 확인 가능한가요?,"▶제휴카드로 SK매직 구독 료 자동이체 등록 하셨나요? • 제휴카드로 구독료가 납부되어야 차후 카드사에서 청구할인 적용 가능하므로 제휴카드로 자동이체 변경 부탁드립니다. ▶제휴카드로 SK매직 구독 료가 결제되어 승인문자를 받으셨나요? • 제휴카드 할인은 청구할인으로 진행됩니다. • 구독료 결제 시점에는 항상 구독료 전액 승인되며, 할인여부는 카드사 청구서를 통해 확인 가능합니다. ▶카드사 청구서(실적)를 확인하셨나요? • 해당 청구서에 SK매직 정기 결제내역이 포함되어 있는데도 할인 미적용되었다면, 정확한 사유는 고객님께서 직접 카드사로 문의 부탁드립니다. • 전월 실적(청구서실적)이 30만원 이상인지 확인 필요하나 개인정보보호법에 의거하여 SK매직에서는 확인 불가합니다. ☞제휴카드 무실적 기간 및 실적 제외 항목 보기 ▶장기 할부 서비스(무이자 프로모션) 캐시백 혜택 이용 중이신가요? • SK매직 스페셜 롯데카드 장기할부 서비스와 구독료 청구할인 서비스는 중복 적용되지 않습니다.",,없음
제휴카드,"구독료 면제 프로모션 이용 중인데, 제휴카드 청구할인 적용 가능한가요?","▶SK매직 이벤트(프로모션)로 이번 달 구독 료를 전액 면제 받기로 했어요. 제휴카드 청구할인 적용이 가능한가요? • 구독료 면제 프로모션에 해당하는 월에는 SK매직에서 고객님의 카드로 청구할 구독료가 없으므로 카드사 청구할인 적용이 불가합니다. ▶제휴카드 청구할인 적용 방법을 알고싶어요. ① SK매직 제휴카드사를 통해 SK매직 제휴카드를 발급해주세요. ☞ SK매직 제휴카드 확인하기 ② SK매직 서비스센터홈페이지 또는 SK매직 고객상담센터(1600-1661)를 통해 자동이체 등록해주세요. ✔카드사는 자동이체로 결제 된 'SK매직 정기 결제내역'을 청구 할인 대상으로 확인합니다. ✔ 카드사 이용 대금 청구서에 SK인텔릭스 정기 결제내역이 포함되어 있는데 할인 미적용되었다면, 정확한 사유는 카드사를 통해 확인해주세요. ③ 카드사의 전월 실적이 충족되어야 청구할인 받을 수 있습니다. ✔ 예를들어 '무이자할부, 현금서비스/카드론, 연회비, 수수료' 등 카드사마다 이용 실적에서 제외되는 카드 이용대금이 존재합니다. ✔ 카드사마다 다르게 운영됨으로 정확한 운영 기준은 카드사 홈페이지 또는 카드 발급 시 제공되는 이용 약관을 참고해주세요. ✔ 카드 이용대금이 충족되었는데 할인 미적용되었다면, 정확한 사유는 카드사를 통해 확인해주세요. ▶ SK매직 결제정보 등록 기준 • SK매직의 결제정보 등록 기준은 계약자 를 기준으로 ' 직계가족 '과 ' 배우자 ' 만 등록이 가능합니다. ✅직계가족 : 계약자 기준 부모/조부모/자녀/손주/ 외조부모/외손자손녀 (미성년자 제외) • 사업자고객이신 경우 '개인' 명의 카드 등록이 불가합니다. ✅ 계약자로 등록 된 사업자명과 동일한 CMS계좌, 카드 등록만 가능함으로 제휴카드 발급 전 '계약자명'을 확인해주세요.",,없음
제휴카드,제휴카드 한 장으로 제품을 여러 대 납부하면 할인금액도 늘어나나요?,"▶자동이체 승인 건이 여러 건인 경우 우선 매입되는 1건에 한해 할인 적용됩니다. •하나카드, 국민카드, 우리카드, 현대카드 경우 월 할인 한도 내에서 합산 할인 가능하며, SK매직 스폐셜 롯데카드의 경우 2건 이상 결제 시 먼저 승인된 금액에 대해서만 월 1회 할인 적용됩니다. •제휴카드 할인 혜택은 카드사에서 제공하는 서비스로 자세한 사항은 카드사로 문의 부탁드립니다.",,없음
제휴카드,여러 대 사용 중인데 각각 다른 제휴카드로 결제를 하면 건 별로 할인을 받을 수 있나요?,"▶제휴 카드 별 할인 실적만 충족된다면 각 카드 결제 건마다 청구할인 가능합니다. • 단, 제휴카드 청구할인 적용은 카드사에서 제공하는 서비스로 카드 수령 시 제공되는 카드상품 안내장 확인 또는 카드사 고객센터로 확인 부탁드립니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
제휴카드,언제부터 30만원 이상 사용해야 청구할인을 받을 수 있나요?,"▶제휴카드 청구할인 적용은 카드사에서 제공하는 서비스로, 카드 수령 시 제공되는 카드상품 안내장 확인 또는 카드사 고객센터로 확인 부탁드립니다.",,없음
제휴카드,카드 할인 시  카드고지서에 어떻게 표시되나요?,"▶제휴카드 할인 혜택 경우, 카드사에서 제공하는 서비스입니다. •카드사에서 고객님께 발행하는 이용대금 청구서 내 이번 달 혜택금액 또는 할인 금액(또는 승인내역)에서 확인 가능합니다. •제휴카드 할인적용 및 이용대금 청구서 관련 등 자세한 문의는 카드사로 문의 부탁드립니다.",,없음
제휴카드,"구독료 10%할인 프로모션 이용 중인데, 제휴카드 청구할인 적용 가능한가요?",▶구독료가 청구된다면 전월 실적 충족 시 청구할인 적용 가능합니다. • 카드사를 통해 제휴카드 발급 후 카드 수령 및 사용등록 완료 시 해당 카드로 구독료 자동이체 등록하셔야 할인적용 가능합니다.,,없음
제휴카드,구독료가 1만3천원보다 작은 금액이 결제된 경우에도 1만3천원 할인이 되나요?,"▶할인 가능한 금액보다 자동이체 금액이 적을 경우 승인 금액만큼 할인이 적용됩니다. • (예시) 제휴카드 전월 실적 충족하여 할인 가능한 금액 13,000원이지만 구독료 12,900원 결제된 경우, 12,900원만 할인적용",,없음
제휴카드,전월 실적은 어떤 방식으로 산정되는 건가요?,▶ 제휴카드 할인은 SK매직이 아닌 카드사에서 사용실적에 따라 제공하는 청구할인 서비스입니다. •SK매직은 카드사와의 제휴사로 카드사 별 기본 혜택이 상이합니다. •전월실적 산정 방법 또는 카드 서비스 제공 조건 등의 정확한 카드 상품 안내 고지는 해당 카드사로 문의 부탁드립니다. ☞ SK매직 제휴카드 혜택보기 ▶SK매직 제휴카드사 안내 • 우리카드 • 롯데카드 • 국민카드 • 삼성카드 • 하나카드 • 현대카드 • 광주은행 KJ카드,,없음
제휴카드,제휴카드에 교통카드 기능이 있나요?,"▶ 네. 카드 발급 시 교통카드 기능 탑재 요청하시면 교통카드로 이용 가능 합니다. •교통카드 기능 탑재하여 재발급하실 경우, 카드 수령 후 반드시 SK매직 자동이체 방법 변경하셔야 할인 가능합니다.",,없음
제휴카드,법인카드로도 SK매직 제휴카드 발급 가능한가요?,▶법인사업자의 경우 SK매직 제휴카드 발급이 불가능합니다. • 개인명의로만 발급 가능합니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,없음
