sub_category,title,text,table_markdown,images
안마의자,MMC155 제품 사용 방법 및 주의 사항이 궁금해요,"▣ 한국소비자원 X SK매직 안마의자 안전 사용 캠페인 ▣ ▣ 안마의자 MMC155 제품 사용 방법 안내 ▣ ▶ 안마의자 사용법 ▶ 안마의자 리모컨 사용법 ▶ 안마강도 조절 사용법 ▶ 안마의자 동작음 안내 ▣ 안마의자 주의사항 안내 ▣ ▶안마의자 사용 시 주의가 필요한 대상을 확인해 주세요. •성장기 어린이 또는 청소년 •경추, 척추, 요추 등을 수술하고 완전히 회복되지않은 사람 •사고나 질병으로 의사의 치료를 받고 있는 사람 •급성 질환, 악성 종양, 심장장애, 혈압이상, 발작증세, 심인성 질환, 만성질환, 심한당뇨병, 기타 피부질환 증세가 있는 사람 •의사 소통이 어려운 사람 또는 어린이 •열이 높거나 안정을 필요로 하는 사람 •임산부 •의족, 의수 등 신체에 금속 기구를 착용한 사람 •체내 투입형 의료기기를 사용하는 사람 •제품에 대한 경험과 지식이 부족한 사람 ▶안마의자 사용이 불가한 대상을 확인해 주세요. •중증의 혈행 장애나 혈전증 증세가 있는 사람 (다리에 정맥류 등) •의사가 사용이 불가하다 인정한 사람 ▶안마의자 사용시 주의사항을 확인해 주세요. •등받이나 다리 받침대가 움직일때나 각도 조절시 주변에 어린이나 물건 또는 반려동물 등이 없는하여 안마의자 틈새에 끼이지 않도록 주의해 주세요. •영,유아나 아동이 안마의자 위에서 놀거나 올라가지않게 해주세요. •온열기능을 장시간 사용시 저온화상의 위험이 있을 수 있습니다. •온열 작동 부위에 맨살이 닿지 않게하고, 온열 기능 사용시 반드시 헤드쿠션을 사용해주세요. •온열기능 사용시 피부가 약한 어린이, 노인, 환자들은 보호자의 보호하에 주의하여 사용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/cf2287076f2a4356a0afd514e1296263.jpg
안마의자,리모컨 작동이 안돼요,"제품의 전원이 꺼져 있거나, 리모컨 연결선이 빠져있는 경우 리모컨이 작동되지 않습니다. ▣다음 내용을 확인해 주세요▣ ▶안마의자의 전원은 켜져있나요? •제품의 전원코드선이 콘센트에 정상적으로 잘 연결되어 있는지 확인해 주세요. •제품의 전원코드선이 콘센트에 연결되어 있다면 해당 콘센트에 드라이기 등 소형 전기제품를 연결하여 콘센트의 전원공급 상태가 정상인지 확인해 주세요. •본체 뒷면 전원스위치가 ' l ' 방향으로 켜져있는지 확인해 주세요. (단, 전원스위치 적용 모델에 한함) ▶제품 본체에 리모컨 연결선이 잘 조립되어 있나요? •리모컨 연결선은 제품 본체의 전원코드 연결부 옆이나 안마의자에 앉았을 때 우측에 있습니다. •리모컨 연결선이 빠져있는 경우 조립하여 사용해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [서비스센터 홈페이지-방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/fe0a160e147a4693822261ccfca551aa.png
안마의자,안마볼 작동이 잘 안돼요,"▣다음 내용을 체크해 주세요▣ ▶안마볼 위치는 작동 시작 전, 체형 스캔 단계에서 조절을 할 수 있습니다. •체형 스캔 단계에서 체형인식이 정확히 되지 않으면 안마볼이 기본위치에서 동작됩니다. 기본위치에서 작동시 동일한 안마볼 위치라도 사용자 체형에 따라 머리까지 올라오거나 또는 어깨 아래까지만 작동될 수 있습니다. 체형 스캔 단계에서는 안마의자에 등이 밀착되도록 몸을 구부리지 않고 앉아주셔야합니다. •체형 스캔 단계는 저장되는 기능이 아니므로 매회 작동시 설정해 주셔야 하며, 작동 도중에는 체형에 맞게 안마볼 위치를 변경할 수 없습니다. 안마볼 조정은 체형 스캔 단계에서 부저음이 발생될 때만 가능합니다. <자동 체형 스캔 방법> ①몸을 움츠리지말고, 안마의자에 엉덩이,허리,머리를 최대한 밀착하여 앉아주세요. ②리모컨을 이용하여 제품의 전원을 켜고, 모드를 선택해 주세요. ③안마볼이 위 ↔ 아래로 움직이며 체형을 따라 스캔 작업을 시작합니다. *전원을 켜면 모드 선택 전 체형 스캔이 시작되는 모델도 있습니다 ④'삐익~' 소리가 나면서 리모컨 화면에 [등받이 조절 중] 단계가 나오면 방향키를 이용하여 안마볼 위치를 조절해 주세요. 부저음 소리가 울리는 동안 위치 조절을 해주셔야합니다. ⑤체형 스캔이 종료되면 안마 모드가 시작됩니다. ▶특정부위의 안마는 수동모드의 부위 코스를 선택하고 작동해 주셔야 합니다. •수동모드의 [부위] 모드에서 [전체], [목/어깨], [등/허리], [허벅지/엉덩이], [부분집중] 코스 중 선택하시어 원하는 부위만 마사지를 하실 수 있습니다. *모델에 따라 부위 선택 코스는 상이합니다. <수동모드 부위 설정방법> ①[수동모드] 버튼 또는 메뉴 버튼을 눌러 수동모드를 선택해 주세요. ②[마사지] 모드를 선택 후 [부위] 모드에서 방향키를 이용하여 원하는 부위 코스를 선택해 주세요. [수동모드 → 마사지 모드 선택 후 → 부위 코스 선택] ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/16cb3670814749c79c5583075ebe57a8.png|https://static.service.skmagic.com/editor/faq/ckimg/b95ba70c30754344998bc26be78692cc.png|https://static.service.skmagic.com/editor/faq/ckimg/9abfd5bbcb4941419d9d27b6c8b64e0b.png
안마의자,거실 ↔ 방으로 자택내에서 제품을 옮겨 설치하고 싶어요,▣다음 내용을 체크해 주세요▣ ▶안마의자가 문을 통과하기 위해 제품의 분리 작업이 필요하다면 안전한 분리 및 재조립을 위해 서비스 접수를 진행해 주세요. •같은 공간 내 위치이동 요청시 서비스 비용이 발생됩니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.,,없음
안마의자,안마의자와 플레이어/블루투스 연결 방법이 궁금해요,"일부 모델은 안마의자를 스피커로 연결하여 사용이 가능하며, 모델별로 연결 방법은 상이합니다. ▣다음 내용을 확인해 주세요▣ ▶안마의자와 플레이어를 블루투스로 연결하는 방법을 확인해 주세요. •볼륨 및 재생 조절은 스마트폰 또는 음악 플레이어에서만 조작 가능합니다. ※ 적용모델 : MMC150 ①안마의자의 전원을 켜고 핸드폰의 블루투스 기능을 켜주세요. ②핸드폰의 블루투스 목록에서 [RK8903S-XXXX-XXX] 선택해서 연결해 주세요. ※ 적용모델 : MMC146 ①안마의자의 전원을 켜고 핸드폰의 블루투스 기능을 켜주세요. ②핸드폰의 블루투스 목록에서 [MMC146-XXXX-XXXX] 선택해서 연결해 주세요. ③PIN번호 입력창에 [MMC146-XXXX-XXXX] 의 가장 끝 4자리 번호를 입력해 주세요. * PIN번호는 변경이 불가합니다. ※ 적용모델 : MMC135 ①안마의자의 전원을 켜고 핸드폰의 블루투스 기능을 켜주세요. ②핸드폰의 블루투스 목록에서 [MMC135-SKMXXXXXXXX] 선택해서 연결해 주세요. ③PIN번호 입력창에 [1111] 번호를 입력해주세요. * PIN번호는 변경이 불가합니다. ▶안마의자와 플레이어를 AUX로 연결하는 방법을 확인해 주세요. ※ 적용모델 : MMC145 ① 좌측 팔 앞쪽 AUX 단자에 AUX 연결선을 장착하고 반대편 AUX 단자는 음악플레이어측에 연결해주세요. ②스마트폰 또는 음악 플레이어에서 재생을 시작하면 안마의자 스피커를 통해 음악이 재생됩니다. •볼륨 및 재생 조절은 스마트폰 또는 음악 플레이어에서만 조작 가능합니다. •일부 기기 중 아이폰처럼 휴대폰이나 플레이어에 AUX 단자가 없는 경우 헤드폰 라이트닝포트가 있어야 연결이 가능합니다.",,https://static.service.skmagic.com/editor/faq/ckimg/661fac6833514e9b8597ba0a7ad5a4d8.png|https://static.service.skmagic.com/editor/faq/ckimg/4c3535a0db32467aaa008eb6b69431d8.png
안마의자,에어 기능이 잘 안돼요,"▣다음 내용을 체크해 주세요▣ ▶에어기능을 설정하여 작동 여부를 확인해 주세요. •에어기능은 [팔/어깨], [팔/엉덩이], [다리/팔], [전체]로 부위 설정이 가능하며, [강/중/약] 에어세기도 설정할 수 있습니다. 부위 및 에어세기 선택 후 에어 기능이 정상적으로 작동되는지 확인해 주세요. <수동모드 에어기능 설정 방법> ①메뉴 버튼을 눌러 [에어코스]를 선택해 주세요. *모델에 따라 [에어 기능] 선택 버튼은 상이합니다. ②[부위] 모드 선택 후 방향키를 이용하여 원하는 부위를 설정해 주세요. ③[에어강도]모드에서 방향키를 이용하여 에어세기를 설정해 주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/e63ca660672b4cd7ab84d7addda4bf48.png|https://static.service.skmagic.com/editor/faq/ckimg/32174f0766cd4a31a61d258d13bb596c.png
안마의자,안마의자 사용시 강도가 약하거나 강해요/강도 조절이 안돼요,"안마세기가 강하거나 약한 경우 안마 강도를 조절하여 사용하실 수 있습니다. ▣다음 내용을 확인해 주세요▣ ▶강도조절이 불가한 경우 수동모드로 작동중인지 확인해 주세요. •안마볼의 강도는 수동모드에서만 변경이 가능하므로 자동모드에서는 변경이 불가합니다. •에어마사지 강도는 자동모드와 수동모드에서 변경이 가능합니다. ▶강도 조절 방법을 확인해 주세요. <안마볼 강도 조절 방법> ①수동모드로 안마 기능을 작동해 주세요. ②[안마강도] 버튼 또는 메뉴 → [수동모드] → [속도]를 선택 한 후 원하는 안마 강도를 선택해 주세요. *안마강도는 3단계~6단계로 모델에 따라 설정 단계가 상이합니다. <에어 강도 조절 방법> ①에어마사지 안마 모드를 작동해 주세요. ②[에어강도] 버튼 또는 메뉴 → [에어코스] → [에어강도] 를 선택 한 후 원하는 에어마사지 강도를 선택해 주세요. *에어 강도는 3단계 또는 5단계로 모델에 따라 설정 단계가 상이합니다. ▶안마강도를 조절해도 강하다고 느껴지나요? •헤드쿠션을 꼭 창작하여 사용해 주세요. •안마의자를 눕혀서 사용하면 신체무게에 의하여 안마볼이 닿는 부위의 압력이 세게 느껴질 수 있으므로 안마의자를 세워서 작동해 주세요. •무릎담요나 방석 등을 아래에 깔고 작동해 주세요. •여성모드 또는 숙면모드의 안마코스를 사용해 주세요. •안마 강도 조절시 3D, 4D 입체 안마도 [약]으로 설정하여 작동해 주세요. • 두드림, 주무름, 지압 등 사용자에게 맞는 코스로 먼저 적응시간을 갖도록하고, 볼 안마가 아프다고 느낄 경우에는 에어마사지 기능을 먼저 사용해 주세요. •수동모드중에서는 파도안마 또는 두드림안마 모드가 가장 약한 강도로 작동합니다. ▶ 안마볼 강도를 조절해도 약하다고 느끼는 경우 •헤드쿠션을 제거하고 사용해 주세요. •안마의자의 각도를 눕히거나 무중력 모드를 작동해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/22e3b6e586744416924e1b7b9ce3b45c.png|https://static.service.skmagic.com/editor/faq/ckimg/725b916fc3604ed799fa6315971a9bd8.png
안마의자,발/종아리 롤러 작동이 안돼요(MMC145),"발/종아리 롤러는 자동,수동모드 선택 후 리모컨 내 [발바닥롤링]버튼을 눌러 추가하여 사용할 수 있습니다. ▶발바닥 롤링 버튼을 추가 하지 않을경우 에어압으로만 마사지됩니다. • 안마의자 작동 중[발바닥롤링]버튼을 누를때마다 시작하거나 정지할 수 있습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/bf839e263290410480629f5ea1e756d2.png|https://static.service.skmagic.com/editor/faq/ckimg/0ee5df7a4ba4434f810271196a4e2020.png
안마의자,청소는 어떻게 하나요?(MMC145),"▶가죽 부분 청소방법 • 사용 전/후 가죽 부분은 마른 걸레로 닦아주세요. • 오염 물질이 묻었을 경우에는 [중성세제를 묻힌 수건>물을 묻힌 수건>마른 수건]순으로 닦아서 자연 건조해 주세요. ▶본체(패브릭) 청소방법 • 오염 물질이 묻은 직후 물티슈 또는 젖은 수건으로 세척 가능합니다. • 오염 물질이 묻은 뒤 장시간 방치 할 경우 세척 후에도 얼룩이 남을 수 있습니다. • 물을 묻힌 수건 또는 물티슈로 자주 닦거나 세탁할 경우 발수/방수기능이 저하될 수 있으며 원단이 수축될 수 있습니다. ▶안마의자 청소 및 관리시 주의사항 • 감전 및 화재의 위험이 있으므로 안마의자의 전원을 꺼주세요. • 감전 및 화상의 위험이 있으므로 젖은손으로 플러그를 만지지 마세요. • 변색,변질 및 화재의 위험이 있으므로 분무식 살충제, 휘발유, 증기 청소기 등은 사용하지 마세요. • 오염이 생긴 후 1~2시간 내에 청소해 주세요. 시간이 많이 지난 후에 청소를 하면 청소가 잘되지 않을 수 있습니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/73a72e54938c4914b3c0933fb9eefb71.png
안마의자,온열 기능이 무엇인가요/사용 방법이 궁금해요,"안마의자의 온열 기능 및 사용방법을 확인해 주세요. ▣다음 내용을 확인해 주세요▣ ▶온열 기능이란? •등 커버 또는 안마볼에 히터를 내장시켜 안마시 온열을 발생시키는 기능입니다. ▶온열 기능이 설정방법을 확인해 주세요. ※ 적용모델 : MMC150 • 온도 조절은 상부 안마볼 2개만 조절 가능하며, 발바닥 온열 온도는 조절이 불가합니다. ①[온열] 버튼을 눌러 온열 기능을 작동합니다. ②[메뉴] → [온열] → [온도+ , -] → [OK버튼]을 눌러주세요. ③[OK버튼]을 누르는 횟수에 따라 온도 조절이 가능합니다. ※ 적용모델 : 그외 모델 ①[메뉴] → [온열] → [꺼짐/켜짐] 목록에서 켜짐으로 선택하여 온열기능을 설정해 주세요.",,없음
안마의자,무중력 모드가 작동이 안돼요,"▣다음 내용을 체크해 주세요▣ ▶무중력 기능은 무엇인가요? •신체 무게가 균등하게 분산되는 이상적인 각도로 조절되어 무게 부담을 주지 않으면서 편안하게 안마를 받을 수 있는 기능입니다. •리모컨의 [무중력] 버튼을 누를때마다 무중력 단계 조절 → 무중력 모드 종료 순으로 작동됩니다. 무중력 모드는 모델에 따라 2단계 또는 3단계로 조절 가능하며, 다리와 등받이 위치 조절 버튼을 이용하여 각도 조절도 할 수 있습니다. ▶안마 종료 후 의자 자동 복귀가 안돼요. •안전상 문제로 수면모드, 무중력모드 사용 시 종료 후 의자는 자동으로 복귀되지 않습니다. 리모컨의 전원 버튼을 눌러 수동으로 복귀해 주셔야 합니다. ※ 무중력 버튼을 눌러도 안마의자의 각도 변화가 없다면 서비스 점검이 필요합니다.",,없음
안마의자,안마볼 수평이 안맞아요/위치가 틀어져 있어요,"▶기계적 구조상 안마의자 동작이 멈춘 뒤, 안마볼 좌/우 위치가 맞지 않을 수 있습니다. • 안마볼이 좌/우, 상/하 원을 그리며 작동되기 때문에 대칭이 맞으면 안마의 효과가 떨어질 수 있습니다. ※롤링이 되도록 설계되어 있어 비대칭이 정상입니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
안마의자,다리길이 고정이 안돼요(MMC145),MMC145모델의 경우 다리길이 조절 기능이 탑재되어 있지 않습니다. ▶사용자가 직접 다리 마사지 모듈 부분을 밀어야지만 길이가 늘어납니다. • 무릎을 굽히거나 다리의 힘을 풀 경우 길이는 고정되지 않으며 다시 원상복구 됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/7d912a4e8e4740c381a1d7e3b287eb17.png
안마의자,음성인식 기능은 어떻게 사용하나요 (모델 - MMC150),"▶음성인식 기능이란? •리모컨 설정이 아닌 음성명령으로 [자동모드] 코스를 선택해서 작동할 수 있는 기능입니다. •적용모델 - MMC150 ▣다음 내용을 체크해 주세요▣ ▶음성인식 기능 사용방법입니다. ①음성인식 마이크 위치 방향으로 [음성인식 시작] 이라고 음성명령어를 직접 말씀해 주세요. ②[음성인식 모드를 시작합니다] 라는 안내 멘트가 나오고, 20초 이내로 [회복모드/경락모드/스트레칭/숙면모드/남성모드/여성모드] 중 한가지 안마모드를 음성명령어로 직접 말씀해 주세요. ③안마 동작 시간이 종료되거나, [안마 종료] 라고 음성명령을 하면 [안마를 종료합니다] 라는 안내 멘트가 나오며 작동이 종료됩니다. ④작동 종료 후 안마의자의 위치를 원래 상태로 복귀하기 위해서는 리모컨을 이용해 주세요. [원 위치로 복귀?] 라는 문구가 리모컨에 표시되면 리모컨 버튼을 이용하여 '예' 를 선택해주세요. 원래 위치로 안마의자가 복귀됩니다. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/aeef1e7cbba744aa882c2eb63404e9c0.png
안마의자,종아리 롤러 작동이 안돼요 (MMC135),"▶MMC135 종아리 안마방식은 돌기형 에어셀로 작동을 합니다. • MMC135모델의 경우 회전롤러가 없으며, 회전롤러방식이 아닌 돌기형 에어셀로 종아리 안마가 동작 됩니다. • 돌기형 에어셀을 통해 종아리의 뭉친 근육을 에어 안마와 함께 시원하게 풀어줍니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/6629d454c26b4a89a248e5c0e8d19138.png
안마의자,간편버튼 작동이 안돼요(MMC145),"간편버튼의 전원을 3초이상 눌러주세요. ▶간편버튼은 안전상 문제로 전원 버튼을 3초이상 눌러준 뒤, ON상태가 되어야 조작을 할 수 있습니다. • ON상태시 간편버튼 조작부에 불이 켜집니다. ▶간편버튼 사용 방법을 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.","[표1] | 전원 | 안마의자를 켜거나 , 끄려면 [ 전원 ] 버튼을 3 초간 눌러 주세요 . | | --- | --- | | AUTO( 자동 ) | ON 상태에서 [AUTO] 버튼을 누르면 회복모드 ( 파간색 ), 스트레칭 ( 빨간색 ), 숙면모드 ( 초록색 ) 등 3 가지 자동 프로그램으로 들어갑니다 . | | 무중력 | ON 상태에서 [ 무중력 ] 버튼을 누르면 의자가 무중력 위치로 이동하고 , 다시 [ 무중력 ] 버튼을 누르면 원래 위치로 돌아갑니다 . | | 등받이 세움 | [ 등받이 세움 ] 버튼을 누르고 있으면 , 등받이가 올라가고 다리가 내려갑니다 . 버튼에서 손을 떼면 등받이와 다리가 움직이지 않고 각도가 고정됩니다 . | | 등받이 누임 | [ 등받이 세움 ] 버튼을 누르고 있으면 , 등받이가 올라가고 다리가 내려갑니다 . 버튼에서 손을 떼면 등받이와 다리가 움직이지 않고 각도가 고정됩니다 . |",https://static.service.skmagic.com/editor/faq/ckimg/488edd69c8d64ed58a62bdb829a6ae94.png
안마의자,"에어강도, 3D강도 조절은 어떻게 해야하나요 (MMC155)","▶자동모드 사용중에는 에어강도, 3D강도 조절만 가능합니다. ①[자동]버튼을 눌러 이용하려는 안마모드를 선택해 주세요. ②[에어강도]버튼을 눌러 에어강도를 조절해 주세요. ▶자동모드에서 3D강도 조절방법을 확인해 주세요. ①[자동]버튼을 눌러 이용하려는 안마모드를 선택해 주세요. ②[안마강도]버튼을 눌러 3D강도를 조절해 주세요. 0~4단계까지 조절 가능합니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/108e618fd02643ddac0780421e0969d0.png|https://static.service.skmagic.com/editor/faq/ckimg/be4960bc14494682912333d129a1b9ac.png
안마의자,음성 기능 작동이 안돼요 (모델 - MMC150),"▣다음 내용을 체크해 주세요▣ ▶음성인식 마이크 위치 방향을 확인합니다. •음성인식 마이크 방향을 향해 음성명령어를 직접 말씀해 주셔야 합니다. 주변이 시끄러운 환경이나, 명령어의 발음, 억양에 따라 인식이 잘 안될 수 있으니, 여러번 명령을 시도해주세요. ▶리모컨 사용 여부를 확인합니다. •음성인식 기능 동작 중 리모컨을 사용할 경우 음성인식 기능이 자동으로 종료됩니다. 음성인식 기능을 다시 사용하실때는 준비단계인 처음부터 다시 시작해 주세요. ▶안마모드를 확인합니다. •안마모드는 자동모드 코스[회복모드/경락모드/스트레칭/숙면모드/남성모드/여성모드]에 한해 음성명령이 가능합니다. 다른 모드는 음성인식 기능이 동작하지 않습니다. ▶음성명령어를 확인합니다. •정해져 있는 음성 명령어만 인식할 수 있습니다. 정확한 음성 명령어가 아닌 경우 음성기능은 작동되지 않습니다. • 음성 명력어 - [음성인식 시작], [회복모드/경락모드/스트레칭/숙면모드/남성모드/여성모드], [안마 종료] •[음성인식 시작] 명령어 이후 20초 이내로 안마모드 명령어가 인식되어야합니다. ※리모컨 뒷면에 사용방법이 부착되어 있으니 참고해 주세요. ▣추가 문의가 있으신가요?▣ ☞ 서비스 홈페이지 접속 → 상담예약 → [온라인상담/상담예약] 메뉴를 이용해 보세요. 서비스 접수 요청시 고객상담센터( ☎ 1600-1661) 또는 서비스 홈페이지 → [방문예약] 메뉴를 통해 신청해 주세요.",,https://static.service.skmagic.com/editor/faq/ckimg/54329e61402d4fdfb24d68c2a0eb96ed.png
안마의자,스피커 음량과 재생 목록 설정 방법이 궁금해요,"▶안마의자와 플레이어 연결 방법을 확인해 주세요. • 블루투스로 연결이 필요한 경우 먼저 안마의자의 전원을 켜고 핸드폰의 블루투스 기능을 켠 후 핸드폰의 블루투스 목록에서 안마의자를 선택하여 연결해 주세요. • AUX단자로 연결이 필요한 경우 좌측 팔 앞쪽 AUX 단자에 AUX 연결선을 장착하고 반대편 AUX 단자는 음악플레이어측에 연결해 주세요. • 모델별로 연결 방법이 상이하므로 자세한 내용은 [제품사용설명서] 메뉴를 이용해 주세요. ▶플레이어로 재생되는 음성의 음량 설정 또는 재생 목록 선택/변경 등 사용 방법을 확인해 주세요. • 안마의자와 플레이어를 연결한 경우 안마의자는 스피커의 역할만 가능합니다. • 출력되는 음성의 음량 조절, 플레이어 목록 변경 등의 조작은 해당 플레이어 기기를 통해 조작해 주세요. ▶플레이어 기기를 통해 음량을 조절해도 소리가 작게 느껴진다면 확인해 주세요. • 안마의자에 내장되어 있는 스피커는 사용자의 청력보호를 위해 일반적인 스피커보다 소리가 작게 출력됩니다. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
안마의자,온열이 약해요/온열이 안되는 것 같아요,"▶온열 기능이 약하다 느껴지는 경우 확인해 주세요. • 두꺼운 옷을 입고 사용하는 경우 온열감이 덜 느껴질 수 있습니다. 얇은 의류를 입고 확인해 주세요. • 온열 기능을 켜는 시점에 시트의 히터 열선이 가열되는 방식으로 약 5분정도의 시간이 소요됩니다. 시간이 지난 후 확인해 주세요. ▶MMC150 모델 사용중 온열 기능이 약하다 느껴지는 경우 확인해 주세요. • 해당 모델은 시트 전체가 아닌 상부 안마볼에 히터가 장착되어있어 안마볼이 움직이면 온열이 느껴지는 부위도 이동됩니다. • 온열 온도를 조절할 수 있어 온열이 약하다고 느낄 경우 [메뉴] → [온열] → [온도＋]를 선택하여 사용해 주세요. (단, 발바닥 온열은 조절 불가) ▶온열 기능 사용시 열기가 전혀 없는 경우 확인해 주세요. • 전원 코드선을 분리한 뒤 30초 후 다시 연결하여 확인해 주세요. ☞확인 후에도 동일 증상이라면 전문가의 점검이 필요합니다. 서비스 접수는 [방문예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.",,없음
안마의자,새리모컨 화면표시창에 스크래치가 있어요,"새상품 설치 후 리모컨에 스크래치(기스)가 있는 경우 아래 내용을 확인해 주세요. ▣다음 내용을 체크해 주세요▣ ▶리모컨에 보호필름이 부착되어 있나요? •새 리모컨에는 얇은 보호필름이 부착되어 있습니다. •보호필름이 부착된 위치는 모델별 상이할 수 있으므로, 화면표시부(액정) 또는 조작부의 모서리 부분에 스카치테이프를 사용하여 제거해 주세요. •보호필름을 제거하지 않고 사용할 경우 스크래치(기스) 또는 기포가 발생된 것처럼 보일 수 있습니다. [보호필름이 부착되어있는 상태] [보호필름 제거 위치]",,https://static.service.skmagic.com/editor/faq/ckimg/a4fcba2ec7f347bc8e8d9f24a4ddf85f.png|https://static.service.skmagic.com/editor/faq/ckimg/5868b89b4650420b9954024079cea998.png
안마의자,무드등(램프)이 켜지지 않아요. (MMC150),▶무드등 설정 상태를 확인해 주세요. • 메뉴 → 설정 → 무드등 → 켜짐(또는 꺼짐) → OK버튼을 눌러 설정해 주세요. ▶무드등 점등 상태를 확인해 주세요. ☞상담 진행은 [상담예약] 또는 [고객상담센터 ☎1600-1661]을 이용해 주세요.,,https://static.service.skmagic.com/editor/faq/ckimg/4f15300a5a004ab3982cc232c6309591.png|https://static.service.skmagic.com/editor/faq/ckimg/bd0122b033974334bb6e92439e0943ec.png
